ISSUE DATE,ISSUE TIME,FINE AMOUNT,TICKET LOCATION STREET,VIOLATION DESCRIPTION
5/27/2016,10:10,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
5/27/2016,13:58,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
5/27/2016,14:03,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
5/27/2016,14:08,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
5/27/2016,14:30,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
5/27/2016,14:32,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
5/28/2016,22:05,$75.00,12A,RESERVED SPACE
5/28/2016,17:50,$75.00,12B,RESERVED SPACE
5/28/2016,0:35,$40.00,LOT 50 - BARNHART,NO UO PERMIT
5/28/2016,0:42,$35.00,LOT 50 - BARNHART,NO PERMIT FOR AREA
5/28/2016,0:45,$35.00,LOT 50 - BARNHART,NO PERMIT FOR AREA
5/28/2016,0:05,$75.00,SPENCER VIEW APTS,RESERVED SPACE
5/28/2016,0:10,$75.00,SPENCER VIEW APTS,RESERVED SPACE
5/29/2016,0:45,$35.00,15W,RESTRICTED AREA
5/31/2016,23:21,$40.00,10,NO UO PERMIT
5/31/2016,12:12,$20.00,10 - LAWRENCE,30 MINUTE ONLY ZONE
5/31/2016,12:14,$20.00,10 - LAWRENCE,30 MINUTE ONLY ZONE
5/31/2016,23:13,$75.00,12A,RESERVED SPACE
5/31/2016,9:03,$0.00,15TH AVE,"PERMIT ISSUED, NOT DISPLAYED"
5/31/2016,9:12,$20.00,15TH AVE,OVERTIME PAYSTATION
5/31/2016,9:13,$20.00,15TH AVE,OVERTIME PAYSTATION
5/31/2016,9:16,$20.00,15TH AVE,OVERTIME PAYSTATION
5/31/2016,13:04,$0.00,LOT 11 - FRIENDLY-ALLEN,BIKE IMPOUND FEE
5/31/2016,11:12,$150.00,LOT 12A - ONYX-LAWRENCE,RESERVE & TOW
5/31/2016,12:10,$0.00,LOT 12A - ONYX-LAWRENCE,DISABLED SPACE PSTD
5/31/2016,11:46,$20.00,LOT 15 - JAQUA,OVERTIME PAYSTATION
5/31/2016,11:48,$20.00,LOT 15 - JAQUA,OVERTIME PAYSTATION
5/31/2016,8:25,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT
5/31/2016,8:31,$0.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED"
5/31/2016,8:33,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT
5/31/2016,8:34,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT
5/31/2016,12:36,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT
5/31/2016,12:45,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA
5/31/2016,15:53,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA
5/31/2016,13:08,$0.00,LOT 19 - HEDCO/CSB,BIKE IMPOUND FEE
5/31/2016,16:02,$40.00,LOT 20 - MUSIC/EDU,NO UO PERMIT
5/31/2016,14:05,$20.00,LOT 30 - MCCT,30 MINUTE ONLY ZONE
5/31/2016,8:05,$20.00,LOT 36A - CARSON,OVERTIME LOT METER
5/31/2016,12:28,$20.00,LOT 36A - CARSON,OVERTIME LOT METER
5/31/2016,13:23,$150.00,LOT 42 - 12TH W OF KIN,RESERVE & TOW
5/31/2016,13:27,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT
5/31/2016,9:40,$75.00,LOT 44 - GRAD VILLAGE,TOWING FEE
5/31/2016,14:41,$35.00,LOT 44 - GRAD VILLAGE,NO PERMIT FOR AREA
5/31/2016,7:52,$35.00,LOT 46 - MOSS CONNECT,NO PERMIT FOR AREA
5/31/2016,14:29,$0.00,LOT 46 - MOSS CONNECT,"PERMIT ISSUED, NOT DISPLAYED"
5/31/2016,14:33,$0.00,LOT 46 - MOSS CONNECT,"PERMIT ISSUED, NOT DISPLAYED"
5/31/2016,14:35,$35.00,LOT 46 - MOSS CONNECT,NO PERMIT FOR AREA
5/31/2016,23:05,$40.00,LOT 47 - RANIER,NO UO PERMIT
5/31/2016,13:14,$10.00,LOT 52 - UOPD EAST,"PERMIT ISSUED, NOT DISPLAYED"
5/31/2016,9:46,$0.00,LOT 53 - FMR ODOT,"PERMIT ISSUED, NOT DISPLAYED"
5/31/2016,9:48,$0.00,LOT 53 - FMR ODOT,"PERMIT ISSUED, NOT DISPLAYED"
5/31/2016,7:46,$35.00,LOT 55 - MOSS ST,NO PERMIT FOR AREA
5/31/2016,7:49,$40.00,LOT 55 - MOSS ST,NO UO PERMIT
5/31/2016,14:36,$40.00,LOT 55 - MOSS ST,NO UO PERMIT
5/31/2016,7:39,$40.00,LOT 59 - ROMANIA,NO UO PERMIT
5/31/2016,16:16,$40.00,LOT 5A - FRANK BLVD,NO UO PERMIT
5/31/2016,8:52,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
5/31/2016,13:41,$0.00,UNIVERSITY ST METERS,NO PARKING ZONE
5/31/2016,13:42,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
5/31/2016,13:45,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
5/31/2016,13:52,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
5/31/2016,13:54,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/1/2016,21:29,$470.00,12A,DISABLED SPACE PSTD
6/1/2016,21:45,$75.00,12A,RESERVED SPACE
6/1/2016,21:35,$75.00,12B,RESERVED SPACE
6/1/2016,10:48,$20.00,13TH AVE METERS,OVERTIME STREET MTR
6/1/2016,14:29,$20.00,13TH AVE METERS,OVERTIME STREET MTR
6/1/2016,14:30,$20.00,13TH AVE METERS,OVERTIME STREET MTR
6/1/2016,14:31,$20.00,13TH AVE METERS,OVERTIME STREET MTR
6/1/2016,13:41,$20.00,15TH AVE METERS,OVERTIME STREET MTR
6/1/2016,10:49,$40.00,EMU,NO UO PERMIT
6/1/2016,11:36,$20.00,LOT 10 - LAWRENCE,30 MINUTE ONLY ZONE
6/1/2016,12:28,$20.00,LOT 10 - LAWRENCE,30 MINUTE ONLY ZONE
6/1/2016,10:26,$150.00,LOT 12A - ONYX-LAWRENCE,RESERVE & TOW
6/1/2016,10:28,$20.00,LOT 12A - ONYX-LAWRENCE,OVERTIME LOT METER
6/1/2016,10:36,$20.00,LOT 12A - ONYX-LAWRENCE,OVERTIME LOT METER
6/1/2016,11:26,$20.00,LOT 12A - ONYX-LAWRENCE,OVERTIME LOT METER
6/1/2016,14:20,$20.00,LOT 12A - ONYX-LAWRENCE,OVERTIME LOT METER
6/1/2016,14:22,$150.00,LOT 12A - ONYX-LAWRENCE,RESERVE & TOW
6/1/2016,10:05,$40.00,LOT 13 - 13TH BEECH-UNIV,NO UO PERMIT
6/1/2016,17:14,$35.00,LOT 13 - 13TH BEECH-UNIV,NO PERMIT FOR AREA
6/1/2016,14:21,$20.00,LOT 15 - JAQUA,OVERTIME PAYSTATION
6/1/2016,14:23,$0.00,LOT 15 - JAQUA,OVERTIME PAYSTATION
6/1/2016,12:21,$470.00,LOT 16A - FAC/STAFF LOT,DISABLED SPACE PSTD
6/1/2016,12:24,$0.00,LOT 16A - FAC/STAFF LOT,DISABLED SPACE PSTD
6/1/2016,15:45,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT
6/1/2016,9:23,$35.00,LOT 18 - EDUCATION,OVERLINE/TAKE THE SPACE OF
6/1/2016,9:25,$0.00,LOT 18 - EDUCATION,OVERLINE/TAKE THE SPACE OF
6/1/2016,15:23,$40.00,LOT 18 - EDUCATION,NO UO PERMIT
6/1/2016,15:25,$40.00,LOT 18 - EDUCATION,NO UO PERMIT
6/1/2016,15:26,$40.00,LOT 18 - EDUCATION,NO UO PERMIT
6/1/2016,15:32,$40.00,LOT 19 - HEDCO/CSB,NO UO PERMIT
6/1/2016,15:33,$40.00,LOT 19 - HEDCO/CSB,NO UO PERMIT
6/1/2016,15:36,$40.00,LOT 19 - HEDCO/CSB,NO UO PERMIT
6/1/2016,11:42,$40.00,LOT 2 - CAMPUS OPS,NO UO PERMIT
6/1/2016,11:43,$40.00,LOT 2 - CAMPUS OPS,NO UO PERMIT
6/1/2016,14:02,$20.00,LOT 29A - EMU VIS LOT,OVERTIME PAYSTATION
6/1/2016,14:04,$20.00,LOT 29A - EMU VIS LOT,OVERTIME PAYSTATION
6/1/2016,14:05,$20.00,LOT 29A - EMU VIS LOT,OVERTIME PAYSTATION
6/1/2016,14:06,$20.00,LOT 29A - EMU VIS LOT,OVERTIME PAYSTATION
6/1/2016,14:07,$20.00,LOT 29A - EMU VIS LOT,OVERTIME PAYSTATION
6/1/2016,14:10,$40.00,LOT 29A - EMU VIS LOT,NO UO PERMIT
6/1/2016,8:54,$40.00,LOT 33 - BEAN EAST,NO UO PERMIT
6/1/2016,8:56,$40.00,LOT 33 - BEAN EAST,NO UO PERMIT
6/1/2016,14:34,$20.00,LOT 36A - CARSON,OVERTIME LOT METER
6/1/2016,14:35,$20.00,LOT 36A - CARSON,OVERTIME LOT METER
6/1/2016,14:37,$20.00,LOT 36A - CARSON,OVERTIME LOT METER
6/1/2016,14:40,$150.00,LOT 36B - STU HEALTH,RESERVE & TOW
6/1/2016,14:43,$150.00,LOT 36B - STU HEALTH,RESERVE & TOW
6/1/2016,14:43,$0.00,LOT 37 - HAMILTON E,"PERMIT ISSUED, NOT DISPLAYED"
6/1/2016,13:59,$40.00,LOT 38 - AGATE NORTH,NO UO PERMIT
6/1/2016,13:46,$35.00,LOT 39 - AGATE SOUTH,NO PERMIT FOR AREA
6/1/2016,12:32,$20.00,LOT 3A - AAA AREA,30 MINUTE ONLY ZONE
6/1/2016,10:58,$150.00,LOT 40 - HEDCO UNDERGRND,RESERVE & TOW
6/1/2016,10:09,$35.00,LOT 42 - 12TH W OF KIN,NO PERMIT FOR AREA
6/1/2016,10:12,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT
6/1/2016,13:11,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT
6/1/2016,13:12,$35.00,LOT 42 - 12TH W OF KIN,NO PARKING ZONE
6/1/2016,14:05,$10.00,LOT 43 - S LAW SCH,"PERMIT ISSUED, NOT DISPLAYED"
6/1/2016,8:45,$40.00,LOT 44 - GRAD VILLAGE,NO UO PERMIT
6/1/2016,8:48,$40.00,LOT 44 - GRAD VILLAGE,NO UO PERMIT
6/1/2016,8:49,$40.00,LOT 44 - GRAD VILLAGE,NO UO PERMIT
6/1/2016,8:52,$40.00,LOT 44 - GRAD VILLAGE,NO UO PERMIT
6/1/2016,14:12,$35.00,LOT 44 - GRAD VILLAGE,NO PERMIT FOR AREA
6/1/2016,8:41,$40.00,LOT 46 - MOSS CONNECT,NO UO PERMIT
6/1/2016,8:59,$40.00,LOT 46 - MOSS CONNECT,NO UO PERMIT
6/1/2016,9:01,$10.00,LOT 46 - MOSS CONNECT,"PERMIT ISSUED, NOT DISPLAYED"
6/1/2016,9:02,$35.00,LOT 46 - MOSS CONNECT,NO PERMIT FOR AREA
6/1/2016,9:04,$40.00,LOT 46 - MOSS CONNECT,NO UO PERMIT
6/1/2016,11:14,$40.00,LOT 51 - VILLARD ALY,NO UO PERMIT
6/1/2016,11:15,$40.00,LOT 51 - VILLARD ALY,NO UO PERMIT
6/1/2016,11:20,$0.00,LOT 51 - VILLARD ALY,OVERLINE/TAKE THE SPACE OF
6/1/2016,11:24,$40.00,LOT 51 - VILLARD ALY,NO UO PERMIT
6/1/2016,11:26,$40.00,LOT 51 - VILLARD ALY,NO UO PERMIT
6/1/2016,8:39,$10.00,LOT 55 - MOSS ST,"PERMIT ISSUED, NOT DISPLAYED"
6/1/2016,11:50,$40.00,LOT 56 - MILLRACE,NO UO PERMIT
6/1/2016,11:50,$10.00,LOT 56 - MILLRACE,"PERMIT ISSUED, NOT DISPLAYED"
6/1/2016,17:40,$40.00,LOT 56 - MILLRACE,NO UO PERMIT
6/1/2016,17:41,$40.00,LOT 56 - MILLRACE,NO UO PERMIT
6/1/2016,17:42,$40.00,LOT 56 - MILLRACE,NO UO PERMIT
6/1/2016,17:43,$40.00,LOT 56 - MILLRACE,NO UO PERMIT
6/1/2016,17:45,$40.00,LOT 56 - MILLRACE,NO UO PERMIT
6/1/2016,17:46,$40.00,LOT 56 - MILLRACE,NO UO PERMIT
6/1/2016,17:47,$40.00,LOT 56 - MILLRACE,NO UO PERMIT
6/1/2016,17:30,$45.00,LOT 99 - COL. GARAGE,PARKING ON LAWN/SIDEWALK OR
6/1/2016,8:28,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/1/2016,8:29,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/1/2016,10:15,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/1/2016,10:46,$35.00,UNIVERSITY ST METERS,YELLOW ZONE
6/1/2016,10:58,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/1/2016,10:59,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/1/2016,11:01,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/1/2016,11:12,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/1/2016,11:13,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/1/2016,11:15,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/1/2016,11:16,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/1/2016,11:18,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/1/2016,13:44,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/1/2016,13:48,$0.00,UNIVERSITY ST METERS,OVERLINE/TAKE THE SPACE OF
6/1/2016,13:54,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/1/2016,13:57,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/1/2016,13:59,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/1/2016,14:35,$35.00,WALTON WEST,AREA NOT DESIGNATED
6/2/2016,,$150.00,0,RESERVE & TOW
6/2/2016,14:48,$20.00,10 - LAWRENCE,30 MINUTE ONLY ZONE
6/2/2016,16:10,$20.00,10 - LAWRENCE,30 MINUTE ONLY ZONE
6/2/2016,18:50,$75.00,12A,RESERVED SPACE
6/2/2016,14:28,$20.00,13TH AVE METERS,OVERTIME STREET MTR
6/2/2016,9:24,$0.00,HAYWARD FIELD 2,BIKE IMPOUND FEE
6/2/2016,12:08,$40.00,LOT 10 - LAWRENCE,NO UO PERMIT
6/2/2016,9:02,$20.00,LOT 12A - ONYX-LAWRENCE,OVERTIME LOT METER
6/2/2016,9:03,$20.00,LOT 12A - ONYX-LAWRENCE,OVERTIME LOT METER
6/2/2016,9:06,$50.00,LOT 12A - ONYX-LAWRENCE,BOOT FEE
6/2/2016,10:52,$20.00,LOT 12A - ONYX-LAWRENCE,OVERTIME LOT METER
6/2/2016,10:54,$35.00,LOT 12A - ONYX-LAWRENCE,IMPROPER PARKING
6/2/2016,10:58,$75.00,LOT 12A - ONYX-LAWRENCE,RESERVED SPACE
6/2/2016,11:00,$50.00,LOT 12A - ONYX-LAWRENCE,BOOT FEE
6/2/2016,11:09,$75.00,LOT 12A - ONYX-LAWRENCE,TOWING FEE
6/2/2016,14:19,$20.00,LOT 12A - ONYX-LAWRENCE,OVERTIME LOT METER
6/2/2016,16:13,$20.00,LOT 12A - ONYX-LAWRENCE,OVERTIME LOT METER
6/2/2016,13:40,$150.00,LOT 12B - ONYX-SCIENCES,RESERVE & TOW
6/2/2016,10:50,$40.00,LOT 13 - 13TH BEECH-UNIV,NO UO PERMIT
6/2/2016,11:36,$20.00,LOT 15 - JAQUA,OVERTIME PAYSTATION
6/2/2016,11:36,$40.00,LOT 15 - JAQUA,NO UO PERMIT
6/2/2016,11:37,$20.00,LOT 15 - JAQUA,OVERTIME PAYSTATION
6/2/2016,7:46,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT
6/2/2016,7:51,$0.00,LOT 16A - FAC/STAFF LOT,DISABLED SPACE PSTD
6/2/2016,13:05,$0.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED"
6/2/2016,10:09,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION
6/2/2016,10:11,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION
6/2/2016,10:14,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION
6/2/2016,11:17,$10.00,LOT 2 - CAMPUS OPS,"PERMIT ISSUED, NOT DISPLAYED"
6/2/2016,12:57,$20.00,LOT 23 - JOHNSON HALL,24 MINUTE ONLY ZONE
6/2/2016,10:26,$20.00,LOT 29A - EMU VIS LOT,OVERTIME PAYSTATION
6/2/2016,10:28,$0.00,LOT 29A - EMU VIS LOT,IMPROPER PARKING
6/2/2016,10:30,$20.00,LOT 29A - EMU VIS LOT,OVERTIME PAYSTATION
6/2/2016,10:32,$20.00,LOT 29A - EMU VIS LOT,OVERTIME PAYSTATION
6/2/2016,10:33,$0.00,LOT 29A - EMU VIS LOT,BOOT WARNING
6/2/2016,14:22,$20.00,LOT 29A - EMU VIS LOT,OVERTIME PAYSTATION
6/2/2016,10:35,$35.00,LOT 29D - EMU/ONYX/STR,YELLOW ZONE
6/2/2016,10:36,$35.00,LOT 29D - EMU/ONYX/STR,YELLOW ZONE
6/2/2016,10:09,$75.00,LOT 30 - MCCT,RESERVED SPACE
6/2/2016,14:32,$470.00,LOT 36B - STU HEALTH,DISABLED SPACE PSTD
6/2/2016,11:29,$20.00,LOT 37 - HAMILTON E,30 MINUTE ONLY ZONE
6/2/2016,11:30,$40.00,LOT 37 - HAMILTON E,NO UO PERMIT
6/2/2016,8:09,$40.00,LOT 38 - AGATE NORTH,NO UO PERMIT
6/2/2016,14:24,$20.00,LOT 3A - AAA AREA,30 MINUTE ONLY ZONE
6/2/2016,14:03,$0.00,LOT 42 - 12TH W OF KIN,OVERLINE/TAKE THE SPACE OF
6/2/2016,15:56,$40.00,LOT 43 - S LAW SCH,NO UO PERMIT
6/2/2016,8:15,$35.00,LOT 46 - MOSS CONNECT,NO PERMIT FOR AREA
6/2/2016,8:18,$40.00,LOT 51 - VILLARD ALY,NO UO PERMIT
6/2/2016,8:23,$35.00,LOT 51 - VILLARD ALY,OVERLINE/TAKE THE SPACE OF
6/2/2016,8:29,$40.00,LOT 55 - MOSS ST,NO UO PERMIT
6/2/2016,8:38,$0.00,LOT 59 - ROMANIA,MISUSE OF PERMIT
6/2/2016,8:41,$0.00,LOT 59 - ROMANIA,"PERMIT ISSUED, NOT DISPLAYED"
6/2/2016,13:50,$35.00,LOT 5A - FRANK BLVD,AREA NOT DESIGNATED
6/2/2016,13:57,$40.00,LOT 6A - 11TH/KINCAID,NO UO PERMIT
6/2/2016,14:38,$35.00,LOT 9 - VILLARD/DEADY,YELLOW ZONE
6/2/2016,10:00,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/2/2016,10:02,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/2/2016,10:16,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/2/2016,10:20,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/2/2016,10:21,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/2/2016,13:55,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/2/2016,13:56,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/2/2016,13:58,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/2/2016,14:00,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/2/2016,14:01,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/2/2016,14:03,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/2/2016,14:04,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/2/2016,14:05,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/2/2016,14:11,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/2/2016,14:11,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/3/2016,9:16,$20.00,13TH AVE METERS,OVERTIME STREET MTR
6/3/2016,9:17,$20.00,13TH AVE METERS,OVERTIME STREET MTR
6/3/2016,9:19,$20.00,13TH AVE METERS,OVERTIME STREET MTR
6/3/2016,9:24,$50.00,13TH AVE METERS,BOOT FEE
6/3/2016,10:53,$20.00,13TH AVE METERS,OVERTIME STREET MTR
6/3/2016,10:53,$20.00,13TH AVE METERS,OVERTIME STREET MTR
6/3/2016,14:21,$20.00,13TH AVE METERS,OVERTIME STREET MTR
6/3/2016,14:24,$20.00,13TH AVE METERS,OVERTIME STREET MTR
6/3/2016,16:10,$20.00,13TH AVE METERS,OVERTIME STREET MTR
6/3/2016,16:11,$20.00,13TH AVE METERS,OVERTIME STREET MTR
6/3/2016,16:12,$20.00,13TH AVE METERS,OVERTIME STREET MTR
6/3/2016,11:17,$40.00,15TH AVE,NO UO PERMIT
6/3/2016,11:18,$20.00,15TH AVE,OVERTIME PAYSTATION
6/3/2016,11:19,$20.00,15TH AVE,OVERTIME PAYSTATION
6/3/2016,11:21,$20.00,15TH AVE,OVERTIME PAYSTATION
6/3/2016,15:01,$20.00,15TH AVE METERS,OVERTIME STREET MTR
6/3/2016,15:02,$35.00,15TH AVE METERS,OVERLINE/TAKE THE SPACE OF
6/3/2016,15:03,$0.00,15TH AVE METERS,OVERTIME STREET MTR
6/3/2016,14:08,$20.00,5A - FRANK BLVD,30 MINUTE ONLY ZONE
6/3/2016,16:05,$40.00,LLC EAST,NO UO PERMIT
6/3/2016,12:40,$75.00,LOT 12A - ONYX-LAWRENCE,RESERVED SPACE
6/3/2016,16:52,$20.00,LOT 12A - ONYX-LAWRENCE,OVERTIME LOT METER
6/3/2016,16:55,$40.00,LOT 12A - ONYX-LAWRENCE,NO UO PERMIT
6/3/2016,16:57,$40.00,LOT 12A - ONYX-LAWRENCE,NO UO PERMIT
6/3/2016,10:22,$150.00,LOT 12B - ONYX-SCIENCES,RESERVE & TOW
6/3/2016,12:11,$150.00,LOT 13 - 13TH BEECH-UNIV,RESERVE & TOW
6/3/2016,16:14,$35.00,LOT 13 - 13TH BEECH-UNIV,NO PERMIT FOR AREA
6/3/2016,8:32,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT
6/3/2016,8:35,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED"
6/3/2016,8:37,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT
6/3/2016,8:39,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT
6/3/2016,8:44,$35.00,LOT 17 - HEDCO,NO PERMIT FOR AREA
6/3/2016,8:49,$40.00,LOT 18 - EDUCATION,NO UO PERMIT
6/3/2016,13:14,$40.00,LOT 18 - EDUCATION,NO UO PERMIT
6/3/2016,12:18,$35.00,LOT 23 - JOHNSON HALL,IMPROPER PARKING
6/3/2016,10:21,$20.00,LOT 29A - EMU VIS LOT,OVERTIME PAYSTATION
6/3/2016,10:23,$20.00,LOT 29A - EMU VIS LOT,OVERTIME PAYSTATION
6/3/2016,10:24,$20.00,LOT 29A - EMU VIS LOT,OVERTIME PAYSTATION
6/3/2016,10:26,$20.00,LOT 29A - EMU VIS LOT,OVERTIME PAYSTATION
6/3/2016,10:28,$20.00,LOT 29A - EMU VIS LOT,OVERTIME PAYSTATION
6/3/2016,14:51,$20.00,LOT 29A - EMU VIS LOT,OVERTIME PAYSTATION
6/3/2016,14:52,$20.00,LOT 29A - EMU VIS LOT,OVERTIME PAYSTATION
6/3/2016,10:01,$40.00,LOT 30 - MCCT,NO UO PERMIT
6/3/2016,10:03,$40.00,LOT 30 - MCCT,NO UO PERMIT
6/3/2016,10:04,$75.00,LOT 30 - MCCT,FIRELANE/HYDRANT
6/3/2016,11:16,$40.00,LOT 31 - BOWERMAN BLDG,NO UO PERMIT
6/3/2016,14:20,$20.00,LOT 36A - CARSON,OVERTIME LOT METER
6/3/2016,14:24,$20.00,LOT 36A - CARSON,OVERTIME LOT METER
6/3/2016,13:35,$35.00,LOT 3A - AAA AREA,"BLOCKING VIOLATION, VEHICLE"
6/3/2016,10:06,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT
6/3/2016,10:08,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT
6/3/2016,8:56,$35.00,LOT 44 - GRAD VILLAGE,NO PERMIT FOR AREA
6/3/2016,8:59,$35.00,LOT 44 - GRAD VILLAGE,NO PERMIT FOR AREA
6/3/2016,12:59,$0.00,LOT 46 - MOSS CONNECT,"PERMIT ISSUED, NOT DISPLAYED"
6/3/2016,13:00,$40.00,LOT 46 - MOSS CONNECT,NO UO PERMIT
6/3/2016,13:03,$40.00,LOT 46 - MOSS CONNECT,NO UO PERMIT
6/3/2016,9:03,$40.00,LOT 55 - MOSS ST,NO UO PERMIT
6/3/2016,9:05,$40.00,LOT 55 - MOSS ST,NO UO PERMIT
6/3/2016,13:01,$35.00,LOT 55 - MOSS ST,NO PERMIT FOR AREA
6/3/2016,13:07,$35.00,LOT 55 - MOSS ST,YELLOW ZONE
6/3/2016,13:40,$40.00,LOT 56 - MILLRACE,NO UO PERMIT
6/3/2016,13:41,$40.00,LOT 56 - MILLRACE,NO UO PERMIT
6/3/2016,13:43,$35.00,LOT 56 - MILLRACE,NO PERMIT FOR AREA
6/3/2016,13:44,$40.00,LOT 56 - MILLRACE,NO UO PERMIT
6/3/2016,11:05,$40.00,LOT 59 - ROMANIA,NO UO PERMIT
6/3/2016,13:29,$150.00,LOT 5A - FRANK BLVD,RESERVE & TOW
6/3/2016,9:54,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/3/2016,9:55,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/3/2016,9:56,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/3/2016,9:57,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/3/2016,10:08,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/3/2016,10:15,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/3/2016,10:16,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/3/2016,14:57,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/3/2016,14:59,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/3/2016,15:00,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/3/2016,15:06,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/3/2016,15:06,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/3/2016,15:07,$20.00,UNIVERSITY ST METERS,OVERTIME STREET MTR
6/6/2016,10:06,$20.00,10 - LAWRENCE,30 MINUTE ONLY ZONE
6/6/2016,10:25,$20.00,13TH AVE METERS,OVERTIME STREET MTR
6/6/2016,10:26,$20.00,13TH AVE METERS,OVERTIME STREET MTR
6/6/2016,13:31,$20.00,13TH AVE METERS,OVERTIME STREET MTR
6/6/2016,10:13,$35.00,15TH AVE METERS,OVERLINE/TAKE THE SPACE OF
6/6/2016,9:17,$35.00,LOT 10 - LAWRENCE,NO PERMIT FOR AREA
6/6/2016,10:05,$20.00,LOT 12A - ONYX-LAWRENCE,OVERTIME LOT METER
6/6/2016,15:24,$20.00,LOT 12A - ONYX-LAWRENCE,OVERTIME LOT METER
